Age,Annual Income (LPA),Borrowed Amount (LPA),Credit Score,Loan Tenure (months),Employment Status,Existing Loans,Marital Status,Education Level,Predicted Repayment Probability (%),Loan Eligibility
35,13.07,8.8,743,225,0,0,1,1,17.65,❌ Unlikely to Get Loan
46,18.06,12.81,751,45,-1,2,1,1,19.31,❌ Unlikely to Get Loan
28,7.18,9.8,689,206,1,1,0,2,12.08,❌ Unlikely to Get Loan
22,17.9,8.11,900,178,0,1,0,1,27.33,❌ Unlikely to Get Loan
29,12.43,2.69,728,105,1,1,0,2,21.14,❌ Unlikely to Get Loan
56,10.86,14.06,633,65,0,1,0,2,11.07,❌ Unlikely to Get Loan
38,10.9,8.37,877,73,1,0,0,2,26.71,❌ Unlikely to Get Loan
44,17.96,3.01,721,193,-1,1,1,2,20.98,❌ Unlikely to Get Loan
23,10.59,14.47,827,101,0,0,0,2,20.71,❌ Unlikely to Get Loan
65,11.11,10.88,536,35,0,1,0,2,8.44,❌ Unlikely to Get Loan
41,24.87,11.26,715,23,1,0,1,2,22.92,❌ Unlikely to Get Loan
31,18.66,20.11,668,29,0,3,0,2,11.36,❌ Unlikely to Get Loan
21,21.49,10.22,646,21,0,1,0,2,18.07,❌ Unlikely to Get Loan
32,25.13,16.24,717,37,0,0,0,1,20.22,❌ Unlikely to Get Loan
64,14.02,8.34,812,12,0,0,0,2,25.68,❌ Unlikely to Get Loan
26,30.9,35.35,684,78,1,0,0,2,10.57,❌ Unlikely to Get Loan
27,15.9,3.96,842,204,0,0,0,0,26.02,❌ Unlikely to Get Loan
24,1.44,1.0,576,143,0,0,0,1,10.81,❌ Unlikely to Get Loan
28,7.83,10.66,731,122,1,2,1,2,14.66,❌ Unlikely to Get Loan
43,1.0,1.34,752,141,0,2,1,1,17.42,❌ Unlikely to Get Loan
60,21.33,31.12,462,25,0,2,1,0,-2.82,❌ Unlikely to Get Loan
34,13.76,1.89,748,233,1,0,1,0,21.09,❌ Unlikely to Get Loan
57,8.05,2.1,674,80,1,0,0,1,18.37,❌ Unlikely to Get Loan
53,13.44,19.56,741,172,0,2,1,1,11.52,❌ Unlikely to Get Loan
25,10.53,5.31,818,82,0,0,0,2,25.09,❌ Unlikely to Get Loan
26,5.03,5.63,722,148,0,2,0,1,15.05,❌ Unlikely to Get Loan
65,29.55,40.0,672,69,0,1,0,2,6.46,❌ Unlikely to Get Loan
65,13.21,16.65,549,128,0,1,1,1,5.06,❌ Unlikely to Get Loan
43,12.7,8.12,691,140,1,1,1,1,15.88,❌ Unlikely to Get Loan
35,11.22,10.83,844,51,0,1,1,1,23.37,❌ Unlikely to Get Loan
54,2.66,1.84,390,194,0,0,0,1,0.57,❌ Unlikely to Get Loan
23,1.0,1.0,816,159,1,1,0,2,21.5,❌ Unlikely to Get Loan
50,22.11,25.21,762,162,0,2,1,2,13.11,❌ Unlikely to Get Loan
36,8.3,12.23,694,27,0,1,0,2,14.89,❌ Unlikely to Get Loan
34,1.0,1.0,760,86,0,1,0,2,20.12,❌ Unlikely to Get Loan
41,1.0,1.0,814,71,1,0,1,1,23.74,❌ Unlikely to Get Loan
22,16.77,11.88,656,87,1,3,0,2,13.05,❌ Unlikely to Get Loan
40,17.55,25.73,709,130,1,0,0,0,10.61,❌ Unlikely to Get Loan
38,8.33,9.3,700,62,0,4,1,1,13.06,❌ Unlikely to Get Loan
61,21.04,16.91,854,58,1,2,0,1,22.96,❌ Unlikely to Get Loan
39,1.0,1.17,700,80,0,0,1,2,18.12,❌ Unlikely to Get Loan
37,24.81,7.65,714,171,1,2,1,1,19.83,❌ Unlikely to Get Loan
34,1.0,1.0,793,46,0,0,1,1,23.24,❌ Unlikely to Get Loan
33,16.3,13.27,750,83,-1,2,1,1,17.77,❌ Unlikely to Get Loan
47,13.96,14.94,721,76,0,1,1,1,15.68,❌ Unlikely to Get Loan
26,18.59,4.56,567,161,0,0,0,1,14.03,❌ Unlikely to Get Loan
55,1.0,1.0,657,193,0,3,1,2,11.19,❌ Unlikely to Get Loan
55,9.81,14.46,736,187,0,0,0,2,14.27,❌ Unlikely to Get Loan
38,20.39,7.06,712,36,0,0,1,2,23.15,❌ Unlikely to Get Loan
54,3.29,1.07,686,57,0,1,1,1,17.51,❌ Unlikely to Get Loan
56,23.47,14.74,769,74,0,0,1,1,22.27,❌ Unlikely to Get Loan
42,1.0,1.5,900,206,0,2,1,2,23.69,❌ Unlikely to Get Loan
64,1.0,1.0,707,109,1,2,1,1,15.84,❌ Unlikely to Get Loan
24,5.07,1.95,765,224,0,2,0,1,17.59,❌ Unlikely to Get Loan
61,17.11,5.95,679,239,-1,3,0,1,14.18,❌ Unlikely to Get Loan
49,23.28,28.2,587,23,0,2,1,1,5.74,❌ Unlikely to Get Loan
52,6.6,8.38,669,38,1,0,1,1,15.4,❌ Unlikely to Get Loan
33,13.77,15.15,719,74,0,0,0,1,16.36,❌ Unlikely to Get Loan
44,22.02,29.4,694,156,0,1,1,2,8.7,❌ Unlikely to Get Loan
36,16.89,23.03,709,57,1,0,1,1,13.34,❌ Unlikely to Get Loan
21,29.06,35.14,527,59,0,3,1,2,0.01,❌ Unlikely to Get Loan
46,6.85,6.9,653,240,0,1,1,1,10.82,❌ Unlikely to Get Loan
36,22.25,26.25,538,27,1,1,1,2,4.95,❌ Unlikely to Get Loan
65,5.94,8.57,730,195,0,1,1,1,14.3,❌ Unlikely to Get Loan
63,14.81,16.31,698,140,0,2,1,1,12.01,❌ Unlikely to Get Loan
48,12.65,14.37,681,183,0,2,1,2,10.85,❌ Unlikely to Get Loan
40,14.84,8.59,548,12,0,1,1,1,11.73,❌ Unlikely to Get Loan
52,3.13,2.42,684,230,0,1,1,1,13.47,❌ Unlikely to Get Loan
27,7.66,11.08,845,148,1,1,1,1,20.25,❌ Unlikely to Get Loan
26,4.48,6.01,645,107,0,2,0,1,11.63,❌ Unlikely to Get Loan
39,6.92,2.14,710,35,1,1,1,1,19.77,❌ Unlikely to Get Loan
28,11.24,2.62,719,130,0,0,0,1,20.62,❌ Unlikely to Get Loan
37,4.06,2.99,547,54,0,0,0,1,10.9,❌ Unlikely to Get Loan
39,6.11,2.12,549,83,1,0,1,2,11.78,❌ Unlikely to Get Loan
39,16.67,24.09,557,140,1,1,1,1,2.75,❌ Unlikely to Get Loan
29,14.58,16.85,738,215,0,2,0,1,12.29,❌ Unlikely to Get Loan
54,25.63,32.67,822,127,1,3,1,1,13.06,❌ Unlikely to Get Loan
54,13.15,13.41,874,55,0,0,0,0,24.76,❌ Unlikely to Get Loan
54,26.05,31.4,686,119,0,2,1,1,8.2,❌ Unlikely to Get Loan
22,1.0,1.0,809,112,0,1,0,2,22.09,❌ Unlikely to Get Loan
37,1.0,1.48,660,155,1,1,0,2,13.58,❌ Unlikely to Get Loan
30,9.07,8.41,579,155,1,0,0,1,9.59,❌ Unlikely to Get Loan
60,8.38,4.81,613,44,0,2,0,1,13.03,❌ Unlikely to Get Loan
24,5.86,8.68,656,204,1,1,1,1,10.43,❌ Unlikely to Get Loan
43,8.6,1.11,696,73,0,0,0,2,20.58,❌ Unlikely to Get Loan
43,17.92,19.11,692,35,0,2,1,1,13.39,❌ Unlikely to Get Loan
29,8.52,10.73,761,39,1,4,0,1,15.79,❌ Unlikely to Get Loan
28,17.54,3.88,680,51,0,0,1,0,21.48,❌ Unlikely to Get Loan
59,21.93,27.12,793,80,1,0,0,1,16.65,❌ Unlikely to Get Loan
38,18.04,19.6,635,151,0,1,1,2,9.35,❌ Unlikely to Get Loan
49,10.29,5.36,659,64,1,1,1,1,16.23,❌ Unlikely to Get Loan
24,8.58,2.24,864,80,0,1,0,2,27.34,❌ Unlikely to Get Loan
37,22.44,26.57,494,188,0,2,1,1,-1.39,❌ Unlikely to Get Loan
58,25.34,35.22,900,189,0,3,0,1,14.42,❌ Unlikely to Get Loan
26,14.49,10.17,750,212,0,1,1,0,16.94,❌ Unlikely to Get Loan
43,18.46,16.62,900,19,1,2,1,1,25.33,❌ Unlikely to Get Loan
28,16.96,11.21,836,67,1,1,0,1,24.32,❌ Unlikely to Get Loan
60,6.79,7.93,678,50,0,0,1,1,15.95,❌ Unlikely to Get Loan
32,12.95,16.91,573,89,0,0,0,0,7.49,❌ Unlikely to Get Loan
37,14.88,14.22,855,107,0,2,1,1,21.52,❌ Unlikely to Get Loan
65,22.97,17.96,534,46,0,1,1,2,8.69,❌ Unlikely to Get Loan
35,10.79,11.77,747,64,0,2,1,1,16.8,❌ Unlikely to Get Loan
24,2.57,1.79,605,77,0,0,0,2,13.69,❌ Unlikely to Get Loan
64,10.83,10.44,796,232,1,0,1,1,18.46,❌ Unlikely to Get Loan
37,10.53,8.63,539,108,0,0,1,0,8.74,❌ Unlikely to Get Loan
47,5.99,2.09,777,225,0,0,0,1,20.17,❌ Unlikely to Get Loan
40,20.11,13.2,749,173,1,0,1,0,18.83,❌ Unlikely to Get Loan
55,20.74,9.62,722,63,1,2,1,0,19.64,❌ Unlikely to Get Loan
49,1.0,1.0,738,183,0,1,1,0,16.8,❌ Unlikely to Get Loan
33,22.2,2.66,721,151,0,5,1,1,19.45,❌ Unlikely to Get Loan
44,14.41,18.13,624,213,1,1,0,1,6.82,❌ Unlikely to Get Loan
38,12.84,1.79,577,40,0,0,1,1,16.23,❌ Unlikely to Get Loan
55,16.02,18.79,687,137,0,2,1,1,10.73,❌ Unlikely to Get Loan
47,1.0,1.0,900,128,1,1,1,1,26.01,❌ Unlikely to Get Loan
64,8.19,11.53,757,161,0,0,0,1,16.44,❌ Unlikely to Get Loan
34,17.47,21.44,628,153,0,2,0,2,6.92,❌ Unlikely to Get Loan
35,16.32,4.27,772,173,0,0,1,1,23.37,❌ Unlikely to Get Loan
45,9.28,11.37,671,134,1,0,1,2,13.38,❌ Unlikely to Get Loan
29,12.44,7.48,614,153,0,4,0,0,9.14,❌ Unlikely to Get Loan
49,13.1,18.07,822,83,0,1,1,1,18.73,❌ Unlikely to Get Loan
58,15.19,12.33,771,51,0,1,0,1,20.24,❌ Unlikely to Get Loan
39,29.42,33.13,697,60,0,2,1,1,10.17,❌ Unlikely to Get Loan
33,1.0,1.0,849,114,0,0,1,1,24.75,❌ Unlikely to Get Loan
31,5.26,1.0,749,26,1,2,0,1,20.94,❌ Unlikely to Get Loan
31,12.05,1.22,722,220,0,1,1,1,19.17,❌ Unlikely to Get Loan
36,15.74,2.29,521,37,-1,2,1,0,12.25,❌ Unlikely to Get Loan
36,12.35,10.79,829,62,0,0,1,0,23.51,❌ Unlikely to Get Loan
47,4.27,5.11,544,53,1,3,1,0,6.81,❌ Unlikely to Get Loan
64,15.86,2.74,717,126,0,0,1,2,22.26,❌ Unlikely to Get Loan
26,14.63,7.06,730,218,1,2,0,2,16.82,❌ Unlikely to Get Loan
31,13.94,10.38,649,28,1,0,1,2,16.35,❌ Unlikely to Get Loan
30,7.45,6.03,590,86,0,0,0,1,12.1,❌ Unlikely to Get Loan
55,15.82,16.31,713,236,0,4,0,2,9.67,❌ Unlikely to Get Loan
46,21.51,4.38,761,175,0,0,0,1,24.4,❌ Unlikely to Get Loan
44,18.73,22.0,632,147,1,0,1,1,8.95,❌ Unlikely to Get Loan
49,2.92,1.0,642,63,-1,1,0,0,14.93,❌ Unlikely to Get Loan
30,4.31,2.93,585,69,0,2,0,1,10.81,❌ Unlikely to Get Loan
43,17.96,8.93,536,128,0,2,0,1,8.89,❌ Unlikely to Get Loan
48,7.17,5.66,684,230,1,0,1,1,14.1,❌ Unlikely to Get Loan
63,2.07,1.0,626,106,1,0,1,1,14.08,❌ Unlikely to Get Loan
56,7.33,8.06,766,33,0,0,1,1,20.75,❌ Unlikely to Get Loan
59,6.52,6.25,767,75,-1,1,1,1,19.77,❌ Unlikely to Get Loan
29,9.83,9.65,759,183,1,1,1,2,16.98,❌ Unlikely to Get Loan
38,10.49,11.61,628,76,1,0,0,2,12.59,❌ Unlikely to Get Loan
37,1.0,1.0,795,87,0,1,1,1,21.66,❌ Unlikely to Get Loan
46,13.86,12.38,604,27,0,1,1,2,12.24,❌ Unlikely to Get Loan
49,15.81,13.93,782,13,1,1,1,1,20.93,❌ Unlikely to Get Loan
42,13.15,13.41,749,96,0,1,1,1,17.19,❌ Unlikely to Get Loan
24,16.5,19.69,768,111,1,0,1,1,16.8,❌ Unlikely to Get Loan
64,16.24,22.08,560,151,0,2,0,2,2.79,❌ Unlikely to Get Loan
64,2.06,1.0,824,205,1,0,1,2,22.25,❌ Unlikely to Get Loan
37,11.82,3.15,716,222,1,2,1,2,17.05,❌ Unlikely to Get Loan
39,14.53,3.77,697,192,0,0,0,1,18.89,❌ Unlikely to Get Loan
55,14.45,19.49,604,38,0,1,1,1,8.51,❌ Unlikely to Get Loan
45,23.3,13.57,640,162,0,1,1,1,13.88,❌ Unlikely to Get Loan
25,15.27,15.79,679,200,0,0,0,1,12.24,❌ Unlikely to Get Loan
23,12.55,7.68,679,13,-1,1,0,1,17.94,❌ Unlikely to Get Loan
65,18.9,14.48,866,110,0,1,1,1,24.07,❌ Unlikely to Get Loan
40,19.28,18.71,693,70,0,1,0,1,14.32,❌ Unlikely to Get Loan
37,12.51,8.65,669,36,1,2,0,0,15.24,❌ Unlikely to Get Loan
64,22.53,5.11,676,143,0,1,1,1,19.85,❌ Unlikely to Get Loan
48,13.46,12.22,738,231,0,0,0,1,15.67,❌ Unlikely to Get Loan
41,7.92,10.61,723,235,1,3,1,1,11.05,❌ Unlikely to Get Loan
36,19.45,15.94,595,139,0,1,1,1,9.65,❌ Unlikely to Get Loan
47,6.34,8.7,884,133,0,1,0,2,23.37,❌ Unlikely to Get Loan
21,23.63,21.54,676,30,0,2,0,2,13.64,❌ Unlikely to Get Loan
61,8.21,8.54,568,221,0,2,1,1,5.66,❌ Unlikely to Get Loan
28,4.06,2.2,635,162,1,1,0,2,12.91,❌ Unlikely to Get Loan
62,5.88,4.03,695,13,0,0,1,1,19.08,❌ Unlikely to Get Loan
36,18.23,17.33,866,213,0,2,1,2,19.91,❌ Unlikely to Get Loan
42,6.82,8.27,675,73,1,0,0,2,15.37,❌ Unlikely to Get Loan
63,5.86,6.48,615,168,0,3,1,1,8.28,❌ Unlikely to Get Loan
48,9.11,9.27,665,184,0,0,0,2,13.13,❌ Unlikely to Get Loan
47,1.0,1.43,687,152,-1,2,0,1,13.96,❌ Unlikely to Get Loan
25,22.04,3.58,685,217,1,1,1,1,19.55,❌ Unlikely to Get Loan
52,1.0,1.35,524,86,0,0,0,2,9.13,❌ Unlikely to Get Loan
32,21.13,14.78,599,230,1,0,1,1,10.15,❌ Unlikely to Get Loan
47,21.38,7.54,781,155,0,2,0,1,22.34,❌ Unlikely to Get Loan
39,16.74,4.2,739,114,1,2,1,2,21.33,❌ Unlikely to Get Loan
41,12.23,18.01,734,108,-1,1,0,2,13.89,❌ Unlikely to Get Loan
65,11.34,16.31,639,113,0,3,1,2,7.73,❌ Unlikely to Get Loan
44,25.02,37.13,549,77,0,0,1,0,0.68,❌ Unlikely to Get Loan
64,30.26,28.48,709,142,1,1,1,1,12.59,❌ Unlikely to Get Loan
24,1.0,1.0,741,138,1,1,1,2,18.22,❌ Unlikely to Get Loan
22,17.82,18.58,882,111,0,4,1,2,20.06,❌ Unlikely to Get Loan
45,9.69,5.45,616,221,1,0,0,2,12.03,❌ Unlikely to Get Loan
38,29.55,15.87,764,178,-1,3,1,1,18.94,❌ Unlikely to Get Loan
46,14.15,12.47,756,219,1,3,1,1,14.14,❌ Unlikely to Get Loan
55,6.31,8.3,515,20,-1,2,1,1,6.34,❌ Unlikely to Get Loan
63,5.11,7.39,731,133,1,1,1,1,15.75,❌ Unlikely to Get Loan
24,11.54,6.69,613,33,-1,1,0,1,14.44,❌ Unlikely to Get Loan
23,1.0,1.36,756,22,0,0,0,2,21.88,❌ Unlikely to Get Loan
50,2.78,1.0,773,155,0,4,1,1,17.12,❌ Unlikely to Get Loan
27,1.0,1.0,633,97,0,1,0,0,13.21,❌ Unlikely to Get Loan
63,1.0,1.44,740,147,0,1,0,2,17.7,❌ Unlikely to Get Loan
33,17.14,24.11,887,210,0,1,0,1,17.97,❌ Unlikely to Get Loan
44,17.85,4.75,733,140,0,2,1,1,20.48,❌ Unlikely to Get Loan
24,19.28,26.56,668,46,0,2,1,0,8.63,❌ Unlikely to Get Loan
29,3.47,2.69,720,57,1,2,0,1,17.5,❌ Unlikely to Get Loan
38,15.78,20.09,643,150,-1,1,0,0,8.35,❌ Unlikely to Get Loan
43,11.81,6.01,615,208,1,0,1,2,12.71,❌ Unlikely to Get Loan
51,3.67,3.99,800,149,0,0,0,2,21.23,❌ Unlikely to Get Loan
49,8.78,11.68,682,40,1,2,1,1,13.3,❌ Unlikely to Get Loan
43,1.3,1.58,762,113,0,0,0,1,20.2,❌ Unlikely to Get Loan
22,1.0,1.0,651,91,1,0,0,1,15.29,❌ Unlikely to Get Loan
57,5.2,1.12,790,119,1,1,1,0,21.83,❌ Unlikely to Get Loan
39,7.03,9.09,756,50,0,1,1,1,18.46,❌ Unlikely to Get Loan
41,18.69,11.66,873,120,0,0,1,1,26.51,❌ Unlikely to Get Loan
38,6.38,5.98,721,226,0,2,1,1,13.85,❌ Unlikely to Get Loan
51,20.11,2.44,697,80,0,0,0,2,23.68,❌ Unlikely to Get Loan
58,21.14,30.79,664,236,1,0,1,1,5.35,❌ Unlikely to Get Loan
58,13.37,3.91,728,59,0,2,1,1,20.61,❌ Unlikely to Get Loan
23,8.38,8.44,697,137,-1,1,0,0,14.53,❌ Unlikely to Get Loan
39,3.93,4.84,743,214,-1,1,0,2,16.04,❌ Unlikely to Get Loan
33,4.98,1.26,613,132,0,1,1,1,13.02,❌ Unlikely to Get Loan
30,17.44,15.68,730,192,1,1,1,1,14.76,❌ Unlikely to Get Loan
45,18.66,27.01,698,98,0,1,0,1,9.75,❌ Unlikely to Get Loan
37,9.3,12.77,731,132,-1,2,1,2,14.03,❌ Unlikely to Get Loan
31,13.3,6.43,514,194,1,0,1,1,8.08,❌ Unlikely to Get Loan
25,1.0,1.45,663,240,1,0,0,2,13.1,❌ Unlikely to Get Loan
45,7.57,10.97,836,85,0,1,1,0,20.8,❌ Unlikely to Get Loan
35,15.06,11.1,641,67,0,1,1,2,14.39,❌ Unlikely to Get Loan
30,6.77,2.16,673,209,1,0,0,1,15.53,❌ Unlikely to Get Loan
45,2.17,1.0,651,40,1,1,1,1,15.71,❌ Unlikely to Get Loan
30,4.78,3.49,576,46,1,1,0,1,11.53,❌ Unlikely to Get Loan
34,1.0,1.0,622,224,0,0,1,2,11.67,❌ Unlikely to Get Loan
34,3.56,1.65,645,175,0,1,0,1,13.09,❌ Unlikely to Get Loan
48,18.43,1.93,760,40,0,0,1,1,27.07,❌ Unlikely to Get Loan
54,23.35,6.78,676,38,0,0,1,1,22.2,❌ Unlikely to Get Loan
45,25.53,11.16,786,62,0,1,1,1,24.9,❌ Unlikely to Get Loan
53,10.38,5.58,717,66,0,0,1,1,19.96,❌ Unlikely to Get Loan
48,11.01,7.51,624,240,1,3,1,2,8.8,❌ Unlikely to Get Loan
52,18.08,19.97,457,104,0,0,1,1,1.9,❌ Unlikely to Get Loan
49,1.9,2.27,877,33,-1,1,1,1,26.43,❌ Unlikely to Get Loan
53,5.56,3.28,756,107,0,2,1,2,19.03,❌ Unlikely to Get Loan
61,6.49,9.01,631,169,1,1,1,2,10.02,❌ Unlikely to Get Loan
25,22.93,7.93,832,109,0,2,0,1,26.11,❌ Unlikely to Get Loan
59,8.04,4.44,707,59,0,1,1,1,18.44,❌ Unlikely to Get Loan
62,21.65,6.46,687,58,0,1,0,1,20.98,❌ Unlikely to Get Loan
33,6.4,6.67,900,211,1,0,0,0,24.18,❌ Unlikely to Get Loan
57,3.53,1.43,755,146,1,2,1,1,18.19,❌ Unlikely to Get Loan
50,25.6,26.96,845,24,0,0,0,1,21.66,❌ Unlikely to Get Loan
46,13.52,2.13,843,214,0,1,1,1,25.29,❌ Unlikely to Get Loan
25,6.42,2.51,660,134,1,0,0,2,16.23,❌ Unlikely to Get Loan
54,1.0,1.0,633,121,0,1,1,1,12.95,❌ Unlikely to Get Loan
26,7.34,8.71,796,96,1,0,0,1,20.72,❌ Unlikely to Get Loan
57,26.67,8.59,786,81,0,0,1,1,27.07,❌ Unlikely to Get Loan
52,9.07,3.62,724,119,0,1,1,1,18.93,❌ Unlikely to Get Loan
62,1.0,1.0,748,163,-1,3,1,1,16.08,❌ Unlikely to Get Loan
65,8.7,10.81,670,204,1,0,0,1,11.79,❌ Unlikely to Get Loan
38,18.39,16.29,643,187,0,2,1,1,9.68,❌ Unlikely to Get Loan
21,9.78,9.41,628,178,0,0,0,1,11.42,❌ Unlikely to Get Loan
54,16.49,24.28,837,202,1,2,1,0,14.14,❌ Unlikely to Get Loan
39,15.26,18.49,900,205,-1,1,0,1,20.88,❌ Unlikely to Get Loan
30,9.94,7.38,668,38,0,1,1,0,15.95,❌ Unlikely to Get Loan
22,5.96,1.32,745,40,-1,1,1,1,21.66,❌ Unlikely to Get Loan
21,7.69,10.27,709,34,1,3,0,1,14.19,❌ Unlikely to Get Loan
21,8.18,10.1,751,73,0,1,0,2,17.9,❌ Unlikely to Get Loan
50,1.0,1.0,639,217,1,0,1,1,12.33,❌ Unlikely to Get Loan
27,15.8,19.3,697,199,1,0,0,2,11.76,❌ Unlikely to Get Loan
29,6.48,7.25,611,188,0,0,1,1,10.37,❌ Unlikely to Get Loan
29,20.92,7.93,694,202,-1,0,0,1,18.74,❌ Unlikely to Get Loan
29,22.31,7.72,732,66,0,1,0,2,22.97,❌ Unlikely to Get Loan
22,8.67,10.35,878,153,1,1,0,1,22.46,❌ Unlikely to Get Loan
24,11.71,10.36,645,82,1,2,0,1,12.34,❌ Unlikely to Get Loan
59,7.69,5.57,748,216,0,0,1,0,17.57,❌ Unlikely to Get Loan
53,1.0,1.0,898,195,0,1,1,2,24.92,❌ Unlikely to Get Loan
37,7.34,8.12,700,153,-1,2,1,2,13.72,❌ Unlikely to Get Loan
29,11.98,7.96,486,156,0,0,0,1,6.22,❌ Unlikely to Get Loan
49,16.41,1.92,542,172,0,0,1,2,13.36,❌ Unlikely to Get Loan
57,26.46,14.23,726,167,0,0,1,1,19.66,❌ Unlikely to Get Loan
38,7.01,9.59,669,113,0,1,1,1,12.73,❌ Unlikely to Get Loan
31,5.07,3.13,648,238,0,1,0,1,11.85,❌ Unlikely to Get Loan
30,19.11,3.0,900,108,0,1,1,1,31.57,❌ Unlikely to Get Loan
61,1.0,1.12,728,140,1,1,1,1,17.17,❌ Unlikely to Get Loan
52,3.99,1.94,748,44,-1,1,1,1,20.69,❌ Unlikely to Get Loan
58,20.97,3.82,759,121,0,2,1,1,23.59,❌ Unlikely to Get Loan
65,4.4,5.36,643,35,0,0,0,1,14.89,❌ Unlikely to Get Loan
25,7.67,1.0,748,137,0,0,0,2,21.75,❌ Unlikely to Get Loan
23,11.93,3.86,617,65,1,1,0,1,15.44,❌ Unlikely to Get Loan
31,17.41,6.57,700,26,1,2,1,2,20.12,❌ Unlikely to Get Loan
39,11.63,12.38,660,90,0,1,1,2,13.11,❌ Unlikely to Get Loan
60,11.53,2.96,575,16,0,2,1,2,13.9,❌ Unlikely to Get Loan
43,9.21,10.01,673,112,1,1,1,1,13.41,❌ Unlikely to Get Loan
51,9.75,5.3,677,26,0,2,0,1,16.78,❌ Unlikely to Get Loan
53,5.25,4.29,634,117,0,4,1,2,10.37,❌ Unlikely to Get Loan
42,3.68,4.57,696,128,1,2,0,1,14.1,❌ Unlikely to Get Loan
33,22.04,15.85,558,231,0,0,0,1,7.89,❌ Unlikely to Get Loan
32,6.62,2.09,426,126,0,0,1,2,5.15,❌ Unlikely to Get Loan
64,10.27,2.99,438,76,0,0,0,1,7.11,❌ Unlikely to Get Loan
39,19.68,12.56,685,187,1,0,1,1,15.79,❌ Unlikely to Get Loan
29,1.0,1.0,749,170,1,0,0,1,18.66,❌ Unlikely to Get Loan
25,1.0,1.0,723,81,1,0,0,1,19.04,❌ Unlikely to Get Loan
60,11.71,10.94,813,173,1,1,1,1,19.55,❌ Unlikely to Get Loan
55,11.97,13.12,744,202,0,0,0,1,15.55,❌ Unlikely to Get Loan
64,1.0,1.0,663,81,0,0,1,1,16.07,❌ Unlikely to Get Loan
24,1.0,1.0,640,196,0,0,0,2,13.07,❌ Unlikely to Get Loan
46,1.0,1.0,829,56,1,2,0,2,23.09,❌ Unlikely to Get Loan
28,14.32,18.77,900,116,-1,2,1,2,21.46,❌ Unlikely to Get Loan
48,18.19,2.89,726,74,0,0,1,1,24.2,❌ Unlikely to Get Loan
48,13.45,3.07,767,94,0,0,0,1,24.14,❌ Unlikely to Get Loan
50,1.0,1.47,577,214,1,3,1,1,6.34,❌ Unlikely to Get Loan
43,1.73,2.03,538,118,1,4,1,1,5.27,❌ Unlikely to Get Loan
46,10.29,2.07,838,137,1,1,0,0,25.1,❌ Unlikely to Get Loan
65,11.88,16.82,543,36,1,2,1,1,4.97,❌ Unlikely to Get Loan
27,7.28,10.33,779,49,0,0,1,1,20.04,❌ Unlikely to Get Loan
30,9.0,9.44,891,112,1,1,0,1,24.4,❌ Unlikely to Get Loan
43,14.33,19.87,862,41,1,0,1,0,21.67,❌ Unlikely to Get Loan
63,28.1,16.25,679,19,0,1,1,1,18.72,❌ Unlikely to Get Loan
28,20.18,13.43,659,223,0,0,0,0,13.4,❌ Unlikely to Get Loan
36,9.05,6.49,721,125,0,2,1,2,16.6,❌ Unlikely to Get Loan
27,10.61,14.66,590,15,0,0,1,1,10.31,❌ Unlikely to Get Loan
29,11.07,15.69,689,78,1,1,0,2,12.88,❌ Unlikely to Get Loan
35,7.4,6.91,805,103,0,2,0,1,20.15,❌ Unlikely to Get Loan
60,22.16,30.31,900,141,0,1,1,2,18.74,❌ Unlikely to Get Loan
53,21.95,28.51,816,187,1,4,1,1,11.53,❌ Unlikely to Get Loan
30,13.74,9.53,815,240,0,2,0,2,19.16,❌ Unlikely to Get Loan
22,24.08,26.1,847,229,0,1,0,2,17.23,❌ Unlikely to Get Loan
43,7.56,2.71,479,178,0,1,1,1,5.65,❌ Unlikely to Get Loan
61,16.08,4.96,710,197,1,1,0,0,18.13,❌ Unlikely to Get Loan
39,22.0,23.11,549,134,0,0,0,2,5.88,❌ Unlikely to Get Loan
64,16.82,11.95,591,14,-1,2,1,1,11.93,❌ Unlikely to Get Loan
23,25.26,27.15,683,49,0,0,0,1,13.04,❌ Unlikely to Get Loan
65,16.21,19.64,851,65,0,3,1,1,18.91,❌ Unlikely to Get Loan
38,10.58,7.27,668,106,0,0,0,2,16.23,❌ Unlikely to Get Loan
25,3.05,4.37,642,223,-1,1,0,1,10.62,❌ Unlikely to Get Loan
26,8.44,11.66,688,217,0,1,0,2,11.4,❌ Unlikely to Get Loan
21,18.87,4.46,695,80,0,1,0,1,21.12,❌ Unlikely to Get Loan
62,20.11,5.82,545,202,0,2,0,1,10.15,❌ Unlikely to Get Loan
26,1.0,1.0,821,237,0,0,0,1,21.04,❌ Unlikely to Get Loan
30,7.57,6.36,682,26,-1,1,0,1,16.8,❌ Unlikely to Get Loan
58,15.71,11.9,616,14,1,3,1,2,12.02,❌ Unlikely to Get Loan
41,13.52,18.08,789,209,0,0,1,1,15.82,❌ Unlikely to Get Loan
30,5.85,3.61,601,225,1,1,1,0,9.56,❌ Unlikely to Get Loan
58,24.1,17.8,770,224,0,2,1,2,16.63,❌ Unlikely to Get Loan
52,19.16,25.51,702,141,0,1,0,1,10.04,❌ Unlikely to Get Loan
45,29.54,25.79,549,133,1,0,1,2,7.09,❌ Unlikely to Get Loan
47,9.19,8.65,757,80,-1,1,1,1,18.93,❌ Unlikely to Get Loan
